section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,pat
0,source,train,normal,158,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0158_pat_00.wav,00
0,source,train,normal,159,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0159_pat_00.wav,00
0,source,train,normal,160,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0160_pat_01.wav,01
0,source,train,normal,161,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0161_pat_01.wav,01
0,source,train,normal,162,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0162_pat_01.wav,01
0,source,train,normal,163,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0163_pat_00.wav,00
0,source,train,normal,164,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0164_pat_00.wav,00
0,source,train,normal,165,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0165_pat_01.wav,01
0,source,train,normal,166,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0166_pat_00.wav,00
0,source,train,normal,167,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0167_pat_00.wav,00
0,source,train,normal,168,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0168_pat_00.wav,00
0,source,train,normal,169,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0169_pat_00.wav,00
0,source,train,normal,170,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0170_pat_00.wav,00
0,source,train,normal,171,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0171_pat_00.wav,00
0,source,train,normal,172,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0172_pat_00.wav,00
0,source,train,normal,173,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0173_pat_00.wav,00
0,source,train,normal,174,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0174_pat_00.wav,00
0,source,train,normal,175,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0175_pat_00.wav,00
0,source,train,normal,176,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0176_pat_00.wav,00
0,source,train,normal,177,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0177_pat_01.wav,01
0,source,train,normal,178,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0178_pat_00.wav,00
0,source,train,normal,179,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0179_pat_01.wav,01
0,source,train,normal,180,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0180_pat_00.wav,00
0,source,train,normal,181,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0181_pat_01.wav,01
0,source,train,normal,182,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0182_pat_01.wav,01
0,source,train,normal,183,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0183_pat_00.wav,00
0,source,train,normal,184,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0184_pat_00.wav,00
0,source,train,normal,185,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0185_pat_01.wav,01
0,source,train,normal,186,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0186_pat_01.wav,01
0,source,train,normal,187,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0187_pat_00.wav,00
0,source,train,normal,188,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0188_pat_01.wav,01
0,source,train,normal,189,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0189_pat_01.wav,01
0,source,train,normal,190,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0190_pat_00.wav,00
0,source,train,normal,191,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0191_pat_00.wav,00
0,source,train,normal,192,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0192_pat_00.wav,00
0,source,train,normal,193,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0193_pat_01.wav,01
0,source,train,normal,194,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0194_pat_00.wav,00
0,source,train,normal,195,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0195_pat_01.wav,01
0,source,train,normal,196,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0196_pat_01.wav,01
0,source,train,normal,197,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0197_pat_01.wav,01
0,source,train,normal,198,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0198_pat_01.wav,01
0,source,train,normal,199,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0199_pat_00.wav,00
0,source,train,normal,200,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0200_pat_01.wav,01
0,source,train,normal,201,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0201_pat_00.wav,00
0,source,train,normal,202,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0202_pat_01.wav,01
0,source,train,normal,203,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0203_pat_01.wav,01
0,source,train,normal,204,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0204_pat_00.wav,00
0,source,train,normal,205,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0205_pat_00.wav,00
0,source,train,normal,206,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0206_pat_01.wav,01
0,source,train,normal,207,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0207_pat_01.wav,01
0,source,train,normal,208,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0208_pat_01.wav,01
0,source,train,normal,209,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0209_pat_01.wav,01
0,source,train,normal,210,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0210_pat_00.wav,00
0,source,train,normal,211,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0211_pat_00.wav,00
0,source,train,normal,212,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0212_pat_01.wav,01
0,source,train,normal,213,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0213_pat_00.wav,00
0,source,train,normal,214,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0214_pat_00.wav,00
0,source,train,normal,215,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0215_pat_01.wav,01
0,source,train,normal,216,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0216_pat_00.wav,00
0,source,train,normal,217,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0217_pat_00.wav,00
0,source,train,normal,218,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0218_pat_00.wav,00
0,source,train,normal,219,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0219_pat_01.wav,01
0,source,train,normal,220,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0220_pat_00.wav,00
0,source,train,normal,221,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0221_pat_01.wav,01
0,source,train,normal,222,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0222_pat_00.wav,00
0,source,train,normal,223,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0223_pat_00.wav,00
0,source,train,normal,224,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0224_pat_01.wav,01
0,source,train,normal,225,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0225_pat_00.wav,00
0,source,train,normal,226,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0226_pat_00.wav,00
0,source,train,normal,227,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0227_pat_00.wav,00
0,source,train,normal,228,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0228_pat_01.wav,01
0,source,train,normal,229,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0229_pat_01.wav,01
0,source,train,normal,230,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0230_pat_00.wav,00
0,source,train,normal,231,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0231_pat_01.wav,01
0,source,train,normal,232,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0232_pat_00.wav,00
0,source,train,normal,233,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0233_pat_01.wav,01
0,source,train,normal,234,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0234_pat_01.wav,01
0,source,train,normal,235,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0235_pat_01.wav,01
0,source,train,normal,236,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0236_pat_01.wav,01
0,source,train,normal,237,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0237_pat_01.wav,01
0,source,train,normal,238,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0238_pat_00.wav,00
0,source,train,normal,239,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0239_pat_01.wav,01
0,source,train,normal,240,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0240_pat_01.wav,01
0,source,train,normal,241,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0241_pat_01.wav,01
0,source,train,normal,242,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0242_pat_01.wav,01
0,source,train,normal,243,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0243_pat_01.wav,01
0,source,train,normal,244,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0244_pat_00.wav,00
0,source,train,normal,245,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0245_pat_00.wav,00
0,source,train,normal,246,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0246_pat_01.wav,01
0,source,train,normal,247,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0247_pat_01.wav,01
0,source,train,normal,248,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0248_pat_00.wav,00
0,source,train,normal,249,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0249_pat_00.wav,00
0,source,train,normal,250,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0250_pat_00.wav,00
0,source,train,normal,251,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0251_pat_01.wav,01
0,source,train,normal,252,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0252_pat_00.wav,00
0,source,train,normal,253,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0253_pat_01.wav,01
0,source,train,normal,254,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0254_pat_00.wav,00
0,source,train,normal,255,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0255_pat_01.wav,01
0,source,train,normal,256,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0256_pat_00.wav,00
0,source,train,normal,257,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0257_pat_01.wav,01
0,source,train,normal,258,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0258_pat_00.wav,00
0,source,train,normal,259,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0259_pat_00.wav,00
0,source,train,normal,260,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0260_pat_01.wav,01
0,source,train,normal,261,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0261_pat_00.wav,00
0,source,train,normal,262,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0262_pat_01.wav,01
0,source,train,normal,263,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0263_pat_01.wav,01
0,source,train,normal,264,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0264_pat_00.wav,00
0,source,train,normal,265,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0265_pat_01.wav,01
0,source,train,normal,266,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0266_pat_01.wav,01
0,source,train,normal,267,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0267_pat_01.wav,01
0,source,train,normal,268,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0268_pat_00.wav,00
0,source,train,normal,269,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0269_pat_00.wav,00
0,source,train,normal,270,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0270_pat_01.wav,01
0,source,train,normal,271,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0271_pat_01.wav,01
0,source,train,normal,272,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0272_pat_01.wav,01
0,source,train,normal,273,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0273_pat_00.wav,00
0,source,train,normal,274,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0274_pat_00.wav,00
0,source,train,normal,275,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0275_pat_01.wav,01
0,source,train,normal,276,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0276_pat_00.wav,00
0,source,train,normal,277,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0277_pat_00.wav,00
0,source,train,normal,278,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0278_pat_00.wav,00
0,source,train,normal,279,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0279_pat_00.wav,00
0,source,train,normal,280,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0280_pat_01.wav,01
0,source,train,normal,281,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0281_pat_01.wav,01
0,source,train,normal,282,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0282_pat_00.wav,00
0,source,train,normal,283,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0283_pat_00.wav,00
0,source,train,normal,284,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0284_pat_00.wav,00
0,source,train,normal,285,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0285_pat_00.wav,00
0,source,train,normal,286,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0286_pat_00.wav,00
0,source,train,normal,287,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0287_pat_00.wav,00
0,source,train,normal,288,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0288_pat_00.wav,00
0,source,train,normal,289,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0289_pat_01.wav,01
0,source,train,normal,290,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0290_pat_01.wav,01
0,source,train,normal,291,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0291_pat_01.wav,01
0,source,train,normal,292,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0292_pat_00.wav,00
0,source,train,normal,293,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0293_pat_00.wav,00
0,source,train,normal,294,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0294_pat_01.wav,01
0,source,train,normal,295,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0295_pat_01.wav,01
0,source,train,normal,296,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0296_pat_01.wav,01
0,source,train,normal,297,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0297_pat_00.wav,00
0,source,train,normal,298,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0298_pat_01.wav,01
0,source,train,normal,299,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0299_pat_01.wav,01
0,source,train,normal,300,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0300_pat_01.wav,01
0,source,train,normal,301,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0301_pat_01.wav,01
0,source,train,normal,302,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0302_pat_01.wav,01
0,source,train,normal,303,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0303_pat_00.wav,00
0,source,train,normal,304,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0304_pat_01.wav,01
0,source,train,normal,305,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0305_pat_01.wav,01
0,source,train,normal,306,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0306_pat_00.wav,00
0,source,train,normal,307,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0307_pat_00.wav,00
0,source,train,normal,308,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0308_pat_01.wav,01
0,source,train,normal,309,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0309_pat_01.wav,01
0,source,train,normal,310,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0310_pat_00.wav,00
0,source,train,normal,311,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0311_pat_00.wav,00
0,source,train,normal,312,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0312_pat_01.wav,01
0,source,train,normal,313,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0313_pat_00.wav,00
0,source,train,normal,314,"['pat', '00']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0314_pat_00.wav,00
0,source,train,normal,315,"['pat', '01']",valve,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/valve/train/section_00_source_train_normal_0315_pat_01.wav,01
