section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,vel,ac
0,source,train,normal,246,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0246_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,247,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0247_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,248,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0248_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,249,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0249_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,250,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0250_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,251,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0251_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,252,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0252_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,253,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0253_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,254,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0254_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,255,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0255_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,256,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0256_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,257,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0257_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,258,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0258_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,259,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0259_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,260,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0260_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,261,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0261_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,262,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0262_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,263,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0263_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,264,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0264_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,265,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0265_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,266,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0266_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,267,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0267_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,268,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0268_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,269,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0269_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,270,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0270_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,271,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0271_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,272,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0272_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,273,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0273_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,274,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0274_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,275,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0275_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,276,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0276_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,277,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0277_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,278,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0278_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,279,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0279_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,280,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0280_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,281,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0281_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,282,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0282_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,283,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0283_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,284,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0284_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,285,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0285_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,286,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0286_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,287,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0287_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,288,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0288_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,289,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0289_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,290,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0290_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,291,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0291_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,292,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0292_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,293,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0293_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,294,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0294_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,295,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0295_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,296,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0296_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,297,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0297_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,298,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0298_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,299,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0299_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,300,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0300_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,301,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0301_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,302,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0302_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,303,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0303_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,304,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0304_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,305,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0305_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,306,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0306_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,307,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0307_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,308,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0308_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,309,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0309_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,310,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0310_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,311,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0311_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,312,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0312_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,313,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0313_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,314,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0314_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,315,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0315_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,316,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0316_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,317,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0317_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,318,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0318_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,319,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0319_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,320,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0320_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,321,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0321_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,322,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0322_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,323,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0323_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,324,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0324_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,325,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0325_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,326,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0326_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,327,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0327_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,328,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0328_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,329,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0329_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,330,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0330_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,331,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0331_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,332,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0332_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,333,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0333_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,334,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0334_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,335,"['vel', '490', 'ac', '0.05']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0335_vel_490_ac_0.05.wav,490,0.05
0,source,train,normal,336,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0336_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,337,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0337_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,338,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0338_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,339,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0339_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,340,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0340_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,341,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0341_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,342,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0342_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,343,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0343_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,344,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0344_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,345,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0345_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,346,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0346_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,347,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0347_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,348,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0348_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,349,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0349_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,350,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0350_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,351,"['vel', '1100', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0351_vel_1100_ac_0.30.wav,1100,0.30
0,source,train,normal,352,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0352_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,353,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0353_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,354,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0354_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,355,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0355_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,356,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0356_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,357,"['vel', '300', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0357_vel_300_ac_0.30.wav,300,0.30
0,source,train,normal,358,"['vel', '700', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0358_vel_700_ac_0.30.wav,700,0.30
0,source,train,normal,359,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0359_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,360,"['vel', '660', 'ac', '0.09']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0360_vel_660_ac_0.09.wav,660,0.09
0,source,train,normal,361,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0361_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,362,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0362_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,363,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0363_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,364,"['vel', '500', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0364_vel_500_ac_0.30.wav,500,0.30
0,source,train,normal,365,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0365_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,366,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0366_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,367,"['vel', '380', 'ac', '0.03']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0367_vel_380_ac_0.03.wav,380,0.03
0,source,train,normal,368,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0368_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,369,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0369_vel_900_ac_0.30.wav,900,0.30
0,source,train,normal,370,"['vel', '580', 'ac', '0.07']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0370_vel_580_ac_0.07.wav,580,0.07
0,source,train,normal,371,"['vel', '730', 'ac', '0.11']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0371_vel_730_ac_0.11.wav,730,0.11
0,source,train,normal,372,"['vel', '900', 'ac', '0.30']",slider,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/slider/train/section_00_source_train_normal_0372_vel_900_ac_0.30.wav,900,0.30
