section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,speed
0,source,train,normal,251,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0251_speed_1000.wav,1000
0,source,train,normal,252,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0252_speed_1500.wav,1500
0,source,train,normal,253,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0253_speed_1500.wav,1500
0,source,train,normal,254,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0254_speed_1000.wav,1000
0,source,train,normal,255,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0255_speed_1000.wav,1000
0,source,train,normal,256,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0256_speed_1500.wav,1500
0,source,train,normal,257,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0257_speed_1500.wav,1500
0,source,train,normal,258,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0258_speed_1500.wav,1500
0,source,train,normal,259,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0259_speed_1500.wav,1500
0,source,train,normal,260,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0260_speed_1000.wav,1000
0,source,train,normal,261,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0261_speed_1500.wav,1500
0,source,train,normal,262,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0262_speed_1000.wav,1000
0,source,train,normal,263,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0263_speed_1500.wav,1500
0,source,train,normal,264,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0264_speed_1500.wav,1500
0,source,train,normal,265,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0265_speed_1000.wav,1000
0,source,train,normal,266,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0266_speed_1500.wav,1500
0,source,train,normal,267,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0267_speed_1500.wav,1500
0,source,train,normal,268,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0268_speed_1000.wav,1000
0,source,train,normal,269,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0269_speed_1500.wav,1500
0,source,train,normal,270,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0270_speed_1000.wav,1000
0,source,train,normal,271,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0271_speed_1000.wav,1000
0,source,train,normal,272,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0272_speed_1500.wav,1500
0,source,train,normal,273,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0273_speed_1000.wav,1000
0,source,train,normal,274,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0274_speed_1500.wav,1500
0,source,train,normal,275,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0275_speed_1500.wav,1500
0,source,train,normal,276,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0276_speed_1500.wav,1500
0,source,train,normal,277,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0277_speed_1500.wav,1500
0,source,train,normal,278,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0278_speed_1500.wav,1500
0,source,train,normal,279,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0279_speed_1500.wav,1500
0,source,train,normal,280,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0280_speed_1500.wav,1500
0,source,train,normal,281,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0281_speed_1000.wav,1000
0,source,train,normal,282,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0282_speed_1500.wav,1500
0,source,train,normal,283,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0283_speed_1000.wav,1000
0,source,train,normal,284,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0284_speed_1500.wav,1500
0,source,train,normal,285,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0285_speed_1500.wav,1500
0,source,train,normal,286,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0286_speed_1500.wav,1500
0,source,train,normal,287,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0287_speed_1000.wav,1000
0,source,train,normal,288,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0288_speed_1000.wav,1000
0,source,train,normal,289,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0289_speed_1500.wav,1500
0,source,train,normal,290,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0290_speed_1500.wav,1500
0,source,train,normal,291,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0291_speed_1000.wav,1000
0,source,train,normal,292,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0292_speed_1500.wav,1500
0,source,train,normal,293,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0293_speed_1500.wav,1500
0,source,train,normal,294,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0294_speed_1500.wav,1500
0,source,train,normal,295,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0295_speed_1000.wav,1000
0,source,train,normal,296,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0296_speed_1000.wav,1000
0,source,train,normal,297,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0297_speed_1500.wav,1500
0,source,train,normal,298,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0298_speed_1000.wav,1000
0,source,train,normal,299,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0299_speed_1000.wav,1000
0,source,train,normal,300,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0300_speed_1000.wav,1000
0,source,train,normal,301,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0301_speed_1000.wav,1000
0,source,train,normal,302,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0302_speed_1500.wav,1500
0,source,train,normal,303,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0303_speed_1500.wav,1500
0,source,train,normal,304,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0304_speed_1500.wav,1500
0,source,train,normal,305,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0305_speed_1500.wav,1500
0,source,train,normal,306,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0306_speed_1500.wav,1500
0,source,train,normal,307,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0307_speed_1000.wav,1000
0,source,train,normal,308,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0308_speed_1500.wav,1500
0,source,train,normal,309,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0309_speed_1500.wav,1500
0,source,train,normal,310,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0310_speed_1500.wav,1500
0,source,train,normal,311,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0311_speed_1000.wav,1000
0,source,train,normal,312,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0312_speed_1500.wav,1500
0,source,train,normal,313,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0313_speed_1500.wav,1500
0,source,train,normal,314,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0314_speed_1500.wav,1500
0,source,train,normal,315,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0315_speed_1500.wav,1500
0,source,train,normal,316,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0316_speed_1500.wav,1500
0,source,train,normal,317,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0317_speed_1500.wav,1500
0,source,train,normal,318,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0318_speed_1000.wav,1000
0,source,train,normal,319,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0319_speed_1500.wav,1500
0,source,train,normal,320,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0320_speed_1000.wav,1000
0,source,train,normal,321,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0321_speed_1000.wav,1000
0,source,train,normal,322,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0322_speed_1000.wav,1000
0,source,train,normal,323,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0323_speed_1000.wav,1000
0,source,train,normal,324,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0324_speed_1000.wav,1000
0,source,train,normal,325,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0325_speed_1500.wav,1500
0,source,train,normal,326,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0326_speed_1000.wav,1000
0,source,train,normal,327,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0327_speed_1500.wav,1500
0,source,train,normal,328,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0328_speed_1000.wav,1000
0,source,train,normal,329,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0329_speed_1000.wav,1000
0,source,train,normal,330,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0330_speed_1000.wav,1000
0,source,train,normal,331,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0331_speed_1000.wav,1000
0,source,train,normal,332,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0332_speed_1500.wav,1500
0,source,train,normal,333,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0333_speed_1000.wav,1000
0,source,train,normal,334,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0334_speed_1500.wav,1500
0,source,train,normal,335,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0335_speed_1500.wav,1500
0,source,train,normal,336,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0336_speed_1000.wav,1000
0,source,train,normal,337,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0337_speed_1000.wav,1000
0,source,train,normal,338,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0338_speed_1500.wav,1500
0,source,train,normal,339,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0339_speed_1000.wav,1000
0,source,train,normal,340,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0340_speed_1000.wav,1000
0,source,train,normal,341,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0341_speed_1000.wav,1000
0,source,train,normal,342,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0342_speed_1500.wav,1500
0,source,train,normal,343,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0343_speed_1500.wav,1500
0,source,train,normal,344,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0344_speed_1000.wav,1000
0,source,train,normal,345,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0345_speed_1500.wav,1500
0,source,train,normal,346,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0346_speed_1000.wav,1000
0,source,train,normal,347,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0347_speed_1000.wav,1000
0,source,train,normal,348,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0348_speed_1500.wav,1500
0,source,train,normal,349,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0349_speed_1500.wav,1500
0,source,train,normal,350,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0350_speed_1500.wav,1500
0,source,train,normal,351,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0351_speed_1000.wav,1000
0,source,train,normal,352,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0352_speed_1000.wav,1000
0,source,train,normal,353,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0353_speed_1500.wav,1500
0,source,train,normal,354,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0354_speed_1000.wav,1000
0,source,train,normal,355,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0355_speed_1000.wav,1000
0,source,train,normal,356,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0356_speed_1000.wav,1000
0,source,train,normal,357,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0357_speed_1500.wav,1500
0,source,train,normal,358,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0358_speed_1000.wav,1000
0,source,train,normal,359,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0359_speed_1500.wav,1500
0,source,train,normal,360,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0360_speed_1000.wav,1000
0,source,train,normal,361,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0361_speed_1000.wav,1000
0,source,train,normal,362,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0362_speed_1500.wav,1500
0,source,train,normal,363,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0363_speed_1500.wav,1500
0,source,train,normal,364,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0364_speed_1000.wav,1000
0,source,train,normal,365,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0365_speed_1500.wav,1500
0,source,train,normal,366,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0366_speed_1000.wav,1000
0,source,train,normal,367,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0367_speed_1000.wav,1000
0,source,train,normal,368,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0368_speed_1000.wav,1000
0,source,train,normal,369,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0369_speed_1000.wav,1000
0,source,train,normal,370,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0370_speed_1000.wav,1000
0,source,train,normal,371,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0371_speed_1000.wav,1000
0,source,train,normal,372,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0372_speed_1500.wav,1500
0,source,train,normal,373,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0373_speed_1000.wav,1000
0,source,train,normal,374,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0374_speed_1000.wav,1000
0,source,train,normal,375,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0375_speed_1000.wav,1000
0,source,train,normal,376,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0376_speed_1000.wav,1000
0,source,train,normal,377,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0377_speed_1500.wav,1500
0,source,train,normal,378,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0378_speed_1000.wav,1000
0,source,train,normal,379,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0379_speed_1000.wav,1000
0,source,train,normal,380,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0380_speed_1000.wav,1000
0,source,train,normal,381,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0381_speed_1500.wav,1500
0,source,train,normal,382,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0382_speed_1500.wav,1500
0,source,train,normal,383,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0383_speed_1000.wav,1000
0,source,train,normal,384,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0384_speed_1500.wav,1500
0,source,train,normal,385,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0385_speed_1000.wav,1000
0,source,train,normal,386,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0386_speed_1500.wav,1500
0,source,train,normal,387,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0387_speed_1000.wav,1000
0,source,train,normal,388,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0388_speed_1500.wav,1500
0,source,train,normal,389,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0389_speed_1500.wav,1500
0,source,train,normal,390,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0390_speed_1000.wav,1000
0,source,train,normal,391,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0391_speed_1500.wav,1500
0,source,train,normal,392,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0392_speed_1500.wav,1500
0,source,train,normal,393,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0393_speed_1000.wav,1000
0,source,train,normal,394,"['speed', '1000']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0394_speed_1000.wav,1000
0,source,train,normal,395,"['speed', '1500']",shaker,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/evaluation/shaker/train/section_00_source_train_normal_0395_speed_1500.wav,1500
