section_id	domain	train/test	label	wave_id	attributes	filename	mtype	wave_path
00	source	train	normal	0412	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0412_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0412_car_C1_spd_7_mic_1.wav
00	source	train	normal	0413	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0413_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0413_car_C1_spd_7_mic_1.wav
00	source	train	normal	0414	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0414_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0414_car_C1_spd_7_mic_1.wav
00	source	train	normal	0415	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0415_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0415_car_C1_spd_7_mic_1.wav
00	source	train	normal	0416	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0416_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0416_car_C1_spd_7_mic_1.wav
00	source	train	normal	0417	['car', 'C1', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0417_car_C1_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0417_car_C1_spd_7_mic_1.wav
00	source	train	normal	0418	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0418_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0418_car_C2_spd_7_mic_1.wav
00	source	train	normal	0419	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0419_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0419_car_C2_spd_7_mic_1.wav
00	source	train	normal	0420	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0420_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0420_car_C2_spd_7_mic_1.wav
00	source	train	normal	0421	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0421_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0421_car_C2_spd_7_mic_1.wav
00	source	train	normal	0422	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0422_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0422_car_C2_spd_7_mic_1.wav
00	source	train	normal	0423	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0423_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0423_car_C2_spd_7_mic_1.wav
00	source	train	normal	0424	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0424_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0424_car_C2_spd_7_mic_1.wav
00	source	train	normal	0425	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0425_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0425_car_C2_spd_7_mic_1.wav
00	source	train	normal	0426	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0426_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0426_car_C2_spd_7_mic_1.wav
00	source	train	normal	0427	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0427_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0427_car_C2_spd_7_mic_1.wav
00	source	train	normal	0428	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0428_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0428_car_C2_spd_7_mic_1.wav
00	source	train	normal	0429	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0429_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0429_car_C2_spd_7_mic_1.wav
00	source	train	normal	0430	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0430_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0430_car_C2_spd_7_mic_1.wav
00	source	train	normal	0431	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0431_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0431_car_C2_spd_7_mic_1.wav
00	source	train	normal	0432	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0432_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0432_car_C2_spd_7_mic_1.wav
00	source	train	normal	0433	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0433_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0433_car_C2_spd_7_mic_1.wav
00	source	train	normal	0434	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0434_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0434_car_C2_spd_7_mic_1.wav
00	source	train	normal	0435	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0435_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0435_car_C2_spd_7_mic_1.wav
00	source	train	normal	0436	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0436_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0436_car_C2_spd_7_mic_1.wav
00	source	train	normal	0437	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0437_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0437_car_C2_spd_7_mic_1.wav
00	source	train	normal	0438	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0438_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0438_car_C2_spd_7_mic_1.wav
00	source	train	normal	0439	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0439_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0439_car_C2_spd_7_mic_1.wav
00	source	train	normal	0440	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0440_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0440_car_C2_spd_7_mic_1.wav
00	source	train	normal	0441	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0441_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0441_car_C2_spd_7_mic_1.wav
00	source	train	normal	0442	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0442_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0442_car_C2_spd_7_mic_1.wav
00	source	train	normal	0443	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0443_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0443_car_C2_spd_7_mic_1.wav
00	source	train	normal	0444	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0444_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0444_car_C2_spd_7_mic_1.wav
00	source	train	normal	0445	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0445_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0445_car_C2_spd_7_mic_1.wav
00	source	train	normal	0446	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0446_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0446_car_C2_spd_7_mic_1.wav
00	source	train	normal	0447	['car', 'C2', 'spd', '7', 'mic', '1']	section_00_source_train_normal_0447_car_C2_spd_7_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0447_car_C2_spd_7_mic_1.wav
00	source	train	normal	0448	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0448_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0448_car_C1_spd_8_mic_1.wav
00	source	train	normal	0449	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0449_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0449_car_C1_spd_8_mic_1.wav
00	source	train	normal	0450	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0450_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0450_car_C1_spd_8_mic_1.wav
00	source	train	normal	0451	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0451_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0451_car_C1_spd_8_mic_1.wav
00	source	train	normal	0452	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0452_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0452_car_C1_spd_8_mic_1.wav
00	source	train	normal	0453	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0453_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0453_car_C1_spd_8_mic_1.wav
00	source	train	normal	0454	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0454_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0454_car_C1_spd_8_mic_1.wav
00	source	train	normal	0455	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0455_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0455_car_C1_spd_8_mic_1.wav
00	source	train	normal	0456	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0456_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0456_car_C1_spd_8_mic_1.wav
00	source	train	normal	0457	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0457_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0457_car_C1_spd_8_mic_1.wav
00	source	train	normal	0458	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0458_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0458_car_C1_spd_8_mic_1.wav
00	source	train	normal	0459	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0459_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0459_car_C1_spd_8_mic_1.wav
00	source	train	normal	0460	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0460_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0460_car_C1_spd_8_mic_1.wav
00	source	train	normal	0461	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0461_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0461_car_C1_spd_8_mic_1.wav
00	source	train	normal	0462	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0462_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0462_car_C1_spd_8_mic_1.wav
00	source	train	normal	0463	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0463_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0463_car_C1_spd_8_mic_1.wav
00	source	train	normal	0464	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0464_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0464_car_C1_spd_8_mic_1.wav
00	source	train	normal	0465	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0465_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0465_car_C1_spd_8_mic_1.wav
00	source	train	normal	0466	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0466_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0466_car_C1_spd_8_mic_1.wav
00	source	train	normal	0467	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0467_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0467_car_C1_spd_8_mic_1.wav
00	source	train	normal	0468	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0468_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0468_car_C1_spd_8_mic_1.wav
00	source	train	normal	0469	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0469_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0469_car_C1_spd_8_mic_1.wav
00	source	train	normal	0470	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0470_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0470_car_C1_spd_8_mic_1.wav
00	source	train	normal	0471	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0471_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0471_car_C1_spd_8_mic_1.wav
00	source	train	normal	0472	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0472_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0472_car_C1_spd_8_mic_1.wav
00	source	train	normal	0473	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0473_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0473_car_C2_spd_8_mic_1.wav
00	source	train	normal	0474	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0474_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0474_car_C2_spd_8_mic_1.wav
00	source	train	normal	0475	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0475_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0475_car_C2_spd_8_mic_1.wav
00	source	train	normal	0476	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0476_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0476_car_C2_spd_8_mic_1.wav
00	source	train	normal	0477	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0477_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0477_car_C2_spd_8_mic_1.wav
00	source	train	normal	0478	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0478_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0478_car_C2_spd_8_mic_1.wav
00	source	train	normal	0479	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0479_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0479_car_C2_spd_8_mic_1.wav
00	source	train	normal	0480	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0480_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0480_car_C2_spd_8_mic_1.wav
00	source	train	normal	0481	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0481_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0481_car_C2_spd_8_mic_1.wav
00	source	train	normal	0482	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0482_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0482_car_C2_spd_8_mic_1.wav
00	source	train	normal	0483	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0483_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0483_car_C2_spd_8_mic_1.wav
00	source	train	normal	0484	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0484_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0484_car_C2_spd_8_mic_1.wav
00	source	train	normal	0485	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0485_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0485_car_C2_spd_8_mic_1.wav
00	source	train	normal	0486	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0486_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0486_car_C2_spd_8_mic_1.wav
00	source	train	normal	0487	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0487_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0487_car_C2_spd_8_mic_1.wav
00	source	train	normal	0488	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0488_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0488_car_C2_spd_8_mic_1.wav
00	source	train	normal	0489	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0489_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0489_car_C2_spd_8_mic_1.wav
00	source	train	normal	0490	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0490_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0490_car_C2_spd_8_mic_1.wav
00	source	train	normal	0491	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0491_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0491_car_C2_spd_8_mic_1.wav
00	source	train	normal	0492	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0492_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0492_car_C2_spd_8_mic_1.wav
00	source	train	normal	0493	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0493_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0493_car_C2_spd_8_mic_1.wav
00	source	train	normal	0494	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0494_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0494_car_C2_spd_8_mic_1.wav
00	source	train	normal	0495	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0495_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0495_car_C2_spd_8_mic_1.wav
00	source	train	normal	0496	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0496_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0496_car_C2_spd_8_mic_1.wav
00	source	train	normal	0497	['car', 'C2', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0497_car_C2_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0497_car_C2_spd_8_mic_1.wav
00	source	train	normal	0498	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0498_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0498_car_C1_spd_8_mic_1.wav
00	source	train	normal	0499	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0499_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0499_car_C1_spd_8_mic_1.wav
00	source	train	normal	0500	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0500_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0500_car_C1_spd_8_mic_1.wav
00	source	train	normal	0501	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0501_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0501_car_C1_spd_8_mic_1.wav
00	source	train	normal	0502	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0502_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0502_car_C1_spd_8_mic_1.wav
00	source	train	normal	0503	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0503_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0503_car_C1_spd_8_mic_1.wav
00	source	train	normal	0504	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0504_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0504_car_C1_spd_8_mic_1.wav
00	source	train	normal	0505	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0505_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0505_car_C1_spd_8_mic_1.wav
00	source	train	normal	0506	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0506_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0506_car_C1_spd_8_mic_1.wav
00	source	train	normal	0507	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0507_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0507_car_C1_spd_8_mic_1.wav
00	source	train	normal	0508	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0508_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0508_car_C1_spd_8_mic_1.wav
00	source	train	normal	0509	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0509_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0509_car_C1_spd_8_mic_1.wav
00	source	train	normal	0510	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0510_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0510_car_C1_spd_8_mic_1.wav
00	source	train	normal	0511	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0511_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0511_car_C1_spd_8_mic_1.wav
00	source	train	normal	0512	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0512_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0512_car_C1_spd_8_mic_1.wav
00	source	train	normal	0513	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0513_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0513_car_C1_spd_8_mic_1.wav
00	source	train	normal	0514	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0514_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0514_car_C1_spd_8_mic_1.wav
00	source	train	normal	0515	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0515_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0515_car_C1_spd_8_mic_1.wav
00	source	train	normal	0516	['car', 'C1', 'spd', '8', 'mic', '1']	section_00_source_train_normal_0516_car_C1_spd_8_mic_1.wav	ToyTrain	<dir>/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0516_car_C1_spd_8_mic_1.wav
