section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,m-n
0,source,train,normal,153,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0153_m-n_X.wav,X
0,source,train,normal,154,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0154_m-n_W.wav,W
0,source,train,normal,155,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0155_m-n_W.wav,W
0,source,train,normal,156,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0156_m-n_W.wav,W
0,source,train,normal,157,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0157_m-n_W.wav,W
0,source,train,normal,158,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0158_m-n_W.wav,W
0,source,train,normal,159,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0159_m-n_W.wav,W
0,source,train,normal,160,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0160_m-n_W.wav,W
0,source,train,normal,161,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0161_m-n_W.wav,W
0,source,train,normal,162,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0162_m-n_X.wav,X
0,source,train,normal,163,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0163_m-n_X.wav,X
0,source,train,normal,164,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0164_m-n_W.wav,W
0,source,train,normal,165,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0165_m-n_W.wav,W
0,source,train,normal,166,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0166_m-n_X.wav,X
0,source,train,normal,167,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0167_m-n_W.wav,W
0,source,train,normal,168,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0168_m-n_X.wav,X
0,source,train,normal,169,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0169_m-n_W.wav,W
0,source,train,normal,170,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0170_m-n_W.wav,W
0,source,train,normal,171,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0171_m-n_W.wav,W
0,source,train,normal,172,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0172_m-n_X.wav,X
0,source,train,normal,173,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0173_m-n_W.wav,W
0,source,train,normal,174,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0174_m-n_W.wav,W
0,source,train,normal,175,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0175_m-n_W.wav,W
0,source,train,normal,176,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0176_m-n_W.wav,W
0,source,train,normal,177,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0177_m-n_X.wav,X
0,source,train,normal,178,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0178_m-n_W.wav,W
0,source,train,normal,179,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0179_m-n_W.wav,W
0,source,train,normal,180,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0180_m-n_W.wav,W
0,source,train,normal,181,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0181_m-n_W.wav,W
0,source,train,normal,182,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0182_m-n_W.wav,W
0,source,train,normal,183,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0183_m-n_X.wav,X
0,source,train,normal,184,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0184_m-n_X.wav,X
0,source,train,normal,185,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0185_m-n_X.wav,X
0,source,train,normal,186,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0186_m-n_W.wav,W
0,source,train,normal,187,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0187_m-n_W.wav,W
0,source,train,normal,188,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0188_m-n_W.wav,W
0,source,train,normal,189,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0189_m-n_W.wav,W
0,source,train,normal,190,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0190_m-n_X.wav,X
0,source,train,normal,191,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0191_m-n_X.wav,X
0,source,train,normal,192,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0192_m-n_X.wav,X
0,source,train,normal,193,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0193_m-n_X.wav,X
0,source,train,normal,194,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0194_m-n_X.wav,X
0,source,train,normal,195,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0195_m-n_W.wav,W
0,source,train,normal,196,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0196_m-n_W.wav,W
0,source,train,normal,197,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0197_m-n_X.wav,X
0,source,train,normal,198,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0198_m-n_W.wav,W
0,source,train,normal,199,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0199_m-n_X.wav,X
0,source,train,normal,200,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0200_m-n_W.wav,W
0,source,train,normal,201,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0201_m-n_W.wav,W
0,source,train,normal,202,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0202_m-n_W.wav,W
0,source,train,normal,203,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0203_m-n_W.wav,W
0,source,train,normal,204,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0204_m-n_W.wav,W
0,source,train,normal,205,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0205_m-n_W.wav,W
0,source,train,normal,206,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0206_m-n_X.wav,X
0,source,train,normal,207,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0207_m-n_W.wav,W
0,source,train,normal,208,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0208_m-n_X.wav,X
0,source,train,normal,209,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0209_m-n_X.wav,X
0,source,train,normal,210,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0210_m-n_X.wav,X
0,source,train,normal,211,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0211_m-n_W.wav,W
0,source,train,normal,212,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0212_m-n_X.wav,X
0,source,train,normal,213,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0213_m-n_X.wav,X
0,source,train,normal,214,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0214_m-n_X.wav,X
0,source,train,normal,215,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0215_m-n_X.wav,X
0,source,train,normal,216,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0216_m-n_W.wav,W
0,source,train,normal,217,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0217_m-n_W.wav,W
0,source,train,normal,218,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0218_m-n_W.wav,W
0,source,train,normal,219,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0219_m-n_X.wav,X
0,source,train,normal,220,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0220_m-n_X.wav,X
0,source,train,normal,221,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0221_m-n_W.wav,W
0,source,train,normal,222,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0222_m-n_X.wav,X
0,source,train,normal,223,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0223_m-n_W.wav,W
0,source,train,normal,224,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0224_m-n_X.wav,X
0,source,train,normal,225,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0225_m-n_W.wav,W
0,source,train,normal,226,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0226_m-n_X.wav,X
0,source,train,normal,227,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0227_m-n_W.wav,W
0,source,train,normal,228,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0228_m-n_W.wav,W
0,source,train,normal,229,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0229_m-n_W.wav,W
0,source,train,normal,230,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0230_m-n_W.wav,W
0,source,train,normal,231,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0231_m-n_X.wav,X
0,source,train,normal,232,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0232_m-n_X.wav,X
0,source,train,normal,233,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0233_m-n_X.wav,X
0,source,train,normal,234,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0234_m-n_X.wav,X
0,source,train,normal,235,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0235_m-n_X.wav,X
0,source,train,normal,236,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0236_m-n_X.wav,X
0,source,train,normal,237,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0237_m-n_W.wav,W
0,source,train,normal,238,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0238_m-n_X.wav,X
0,source,train,normal,239,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0239_m-n_X.wav,X
0,source,train,normal,240,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0240_m-n_X.wav,X
0,source,train,normal,241,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0241_m-n_X.wav,X
0,source,train,normal,242,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0242_m-n_X.wav,X
0,source,train,normal,243,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0243_m-n_X.wav,X
0,source,train,normal,244,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0244_m-n_X.wav,X
0,source,train,normal,245,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0245_m-n_X.wav,X
0,source,train,normal,246,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0246_m-n_X.wav,X
0,source,train,normal,247,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0247_m-n_X.wav,X
0,source,train,normal,248,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0248_m-n_X.wav,X
0,source,train,normal,249,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0249_m-n_W.wav,W
0,source,train,normal,250,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0250_m-n_X.wav,X
0,source,train,normal,251,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0251_m-n_X.wav,X
0,source,train,normal,252,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0252_m-n_X.wav,X
0,source,train,normal,253,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0253_m-n_W.wav,W
0,source,train,normal,254,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0254_m-n_X.wav,X
0,source,train,normal,255,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0255_m-n_X.wav,X
0,source,train,normal,256,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0256_m-n_X.wav,X
0,source,train,normal,257,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0257_m-n_W.wav,W
0,source,train,normal,258,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0258_m-n_X.wav,X
0,source,train,normal,259,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0259_m-n_X.wav,X
0,source,train,normal,260,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0260_m-n_X.wav,X
0,source,train,normal,261,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0261_m-n_X.wav,X
0,source,train,normal,262,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0262_m-n_W.wav,W
0,source,train,normal,263,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0263_m-n_W.wav,W
0,source,train,normal,264,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0264_m-n_X.wav,X
0,source,train,normal,265,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0265_m-n_X.wav,X
0,source,train,normal,266,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0266_m-n_W.wav,W
0,source,train,normal,267,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0267_m-n_X.wav,X
0,source,train,normal,268,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0268_m-n_W.wav,W
0,source,train,normal,269,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0269_m-n_W.wav,W
0,source,train,normal,270,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0270_m-n_W.wav,W
0,source,train,normal,271,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0271_m-n_X.wav,X
0,source,train,normal,272,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0272_m-n_W.wav,W
0,source,train,normal,273,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0273_m-n_X.wav,X
0,source,train,normal,274,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0274_m-n_X.wav,X
0,source,train,normal,275,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0275_m-n_W.wav,W
0,source,train,normal,276,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0276_m-n_W.wav,W
0,source,train,normal,277,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0277_m-n_X.wav,X
0,source,train,normal,278,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0278_m-n_X.wav,X
0,source,train,normal,279,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0279_m-n_X.wav,X
0,source,train,normal,280,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0280_m-n_X.wav,X
0,source,train,normal,281,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0281_m-n_W.wav,W
0,source,train,normal,282,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0282_m-n_X.wav,X
0,source,train,normal,283,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0283_m-n_W.wav,W
0,source,train,normal,284,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0284_m-n_X.wav,X
0,source,train,normal,285,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0285_m-n_X.wav,X
0,source,train,normal,286,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0286_m-n_X.wav,X
0,source,train,normal,287,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0287_m-n_X.wav,X
0,source,train,normal,288,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0288_m-n_W.wav,W
0,source,train,normal,289,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0289_m-n_X.wav,X
0,source,train,normal,290,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0290_m-n_W.wav,W
0,source,train,normal,291,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0291_m-n_W.wav,W
0,source,train,normal,292,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0292_m-n_W.wav,W
0,source,train,normal,293,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0293_m-n_X.wav,X
0,source,train,normal,294,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0294_m-n_X.wav,X
0,source,train,normal,295,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0295_m-n_W.wav,W
0,source,train,normal,296,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0296_m-n_W.wav,W
0,source,train,normal,297,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0297_m-n_W.wav,W
0,source,train,normal,298,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0298_m-n_W.wav,W
0,source,train,normal,299,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0299_m-n_W.wav,W
0,source,train,normal,300,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0300_m-n_W.wav,W
0,source,train,normal,301,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0301_m-n_W.wav,W
0,source,train,normal,302,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0302_m-n_W.wav,W
0,source,train,normal,303,"['m-n', 'X']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0303_m-n_X.wav,X
0,source,train,normal,304,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0304_m-n_W.wav,W
0,source,train,normal,305,"['m-n', 'W']",fan,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/fan/train/section_00_source_train_normal_0305_m-n_W.wav,W
