section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,vel,loc
0,source,train,normal,235,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0235_vel_5_loc_A.wav,5,A
0,source,train,normal,236,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0236_vel_8_loc_C.wav,8,C
0,source,train,normal,237,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0237_vel_13_loc_A.wav,13,A
0,source,train,normal,238,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0238_vel_13_loc_A.wav,13,A
0,source,train,normal,239,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0239_vel_21_loc_A.wav,21,A
0,source,train,normal,240,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0240_vel_9_loc_A.wav,9,A
0,source,train,normal,241,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0241_vel_5_loc_A.wav,5,A
0,source,train,normal,242,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0242_vel_17_loc_A.wav,17,A
0,source,train,normal,243,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0243_vel_17_loc_A.wav,17,A
0,source,train,normal,244,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0244_vel_17_loc_A.wav,17,A
0,source,train,normal,245,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0245_vel_17_loc_A.wav,17,A
0,source,train,normal,246,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0246_vel_16_loc_A.wav,16,A
0,source,train,normal,247,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0247_vel_8_loc_A.wav,8,A
0,source,train,normal,248,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0248_vel_13_loc_A.wav,13,A
0,source,train,normal,249,"['vel', '8', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0249_vel_8_loc_B.wav,8,B
0,source,train,normal,250,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0250_vel_13_loc_A.wav,13,A
0,source,train,normal,251,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0251_vel_8_loc_C.wav,8,C
0,source,train,normal,252,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0252_vel_9_loc_A.wav,9,A
0,source,train,normal,253,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0253_vel_9_loc_A.wav,9,A
0,source,train,normal,254,"['vel', '8', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0254_vel_8_loc_B.wav,8,B
0,source,train,normal,255,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0255_vel_16_loc_A.wav,16,A
0,source,train,normal,256,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0256_vel_17_loc_A.wav,17,A
0,source,train,normal,257,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0257_vel_13_loc_A.wav,13,A
0,source,train,normal,258,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0258_vel_9_loc_A.wav,9,A
0,source,train,normal,259,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0259_vel_16_loc_A.wav,16,A
0,source,train,normal,260,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0260_vel_16_loc_D.wav,16,D
0,source,train,normal,261,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0261_vel_8_loc_A.wav,8,A
0,source,train,normal,262,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0262_vel_5_loc_A.wav,5,A
0,source,train,normal,263,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0263_vel_5_loc_A.wav,5,A
0,source,train,normal,264,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0264_vel_16_loc_D.wav,16,D
0,source,train,normal,265,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0265_vel_16_loc_D.wav,16,D
0,source,train,normal,266,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0266_vel_21_loc_A.wav,21,A
0,source,train,normal,267,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0267_vel_16_loc_B.wav,16,B
0,source,train,normal,268,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0268_vel_21_loc_A.wav,21,A
0,source,train,normal,269,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0269_vel_13_loc_A.wav,13,A
0,source,train,normal,270,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0270_vel_21_loc_A.wav,21,A
0,source,train,normal,271,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0271_vel_16_loc_B.wav,16,B
0,source,train,normal,272,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0272_vel_8_loc_A.wav,8,A
0,source,train,normal,273,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0273_vel_16_loc_A.wav,16,A
0,source,train,normal,274,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0274_vel_5_loc_A.wav,5,A
0,source,train,normal,275,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0275_vel_21_loc_A.wav,21,A
0,source,train,normal,276,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0276_vel_8_loc_C.wav,8,C
0,source,train,normal,277,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0277_vel_5_loc_A.wav,5,A
0,source,train,normal,278,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0278_vel_17_loc_A.wav,17,A
0,source,train,normal,279,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0279_vel_16_loc_A.wav,16,A
0,source,train,normal,280,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0280_vel_5_loc_A.wav,5,A
0,source,train,normal,281,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0281_vel_16_loc_D.wav,16,D
0,source,train,normal,282,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0282_vel_16_loc_B.wav,16,B
0,source,train,normal,283,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0283_vel_16_loc_B.wav,16,B
0,source,train,normal,284,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0284_vel_21_loc_A.wav,21,A
0,source,train,normal,285,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0285_vel_16_loc_D.wav,16,D
0,source,train,normal,286,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0286_vel_13_loc_A.wav,13,A
0,source,train,normal,287,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0287_vel_13_loc_A.wav,13,A
0,source,train,normal,288,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0288_vel_16_loc_D.wav,16,D
0,source,train,normal,289,"['vel', '8', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0289_vel_8_loc_B.wav,8,B
0,source,train,normal,290,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0290_vel_16_loc_D.wav,16,D
0,source,train,normal,291,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0291_vel_16_loc_D.wav,16,D
0,source,train,normal,292,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0292_vel_21_loc_A.wav,21,A
0,source,train,normal,293,"['vel', '16', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0293_vel_16_loc_C.wav,16,C
0,source,train,normal,294,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0294_vel_21_loc_A.wav,21,A
0,source,train,normal,295,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0295_vel_21_loc_A.wav,21,A
0,source,train,normal,296,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0296_vel_5_loc_A.wav,5,A
0,source,train,normal,297,"['vel', '8', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0297_vel_8_loc_D.wav,8,D
0,source,train,normal,298,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0298_vel_9_loc_A.wav,9,A
0,source,train,normal,299,"['vel', '8', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0299_vel_8_loc_D.wav,8,D
0,source,train,normal,300,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0300_vel_17_loc_A.wav,17,A
0,source,train,normal,301,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0301_vel_16_loc_B.wav,16,B
0,source,train,normal,302,"['vel', '16', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0302_vel_16_loc_C.wav,16,C
0,source,train,normal,303,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0303_vel_5_loc_A.wav,5,A
0,source,train,normal,304,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0304_vel_8_loc_C.wav,8,C
0,source,train,normal,305,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0305_vel_16_loc_D.wav,16,D
0,source,train,normal,306,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0306_vel_8_loc_C.wav,8,C
0,source,train,normal,307,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0307_vel_8_loc_C.wav,8,C
0,source,train,normal,308,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0308_vel_8_loc_A.wav,8,A
0,source,train,normal,309,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0309_vel_9_loc_A.wav,9,A
0,source,train,normal,310,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0310_vel_5_loc_A.wav,5,A
0,source,train,normal,311,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0311_vel_21_loc_A.wav,21,A
0,source,train,normal,312,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0312_vel_16_loc_B.wav,16,B
0,source,train,normal,313,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0313_vel_17_loc_A.wav,17,A
0,source,train,normal,314,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0314_vel_21_loc_A.wav,21,A
0,source,train,normal,315,"['vel', '16', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0315_vel_16_loc_C.wav,16,C
0,source,train,normal,316,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0316_vel_13_loc_A.wav,13,A
0,source,train,normal,317,"['vel', '8', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0317_vel_8_loc_B.wav,8,B
0,source,train,normal,318,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0318_vel_16_loc_B.wav,16,B
0,source,train,normal,319,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0319_vel_17_loc_A.wav,17,A
0,source,train,normal,320,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0320_vel_21_loc_A.wav,21,A
0,source,train,normal,321,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0321_vel_8_loc_A.wav,8,A
0,source,train,normal,322,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0322_vel_8_loc_C.wav,8,C
0,source,train,normal,323,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0323_vel_5_loc_A.wav,5,A
0,source,train,normal,324,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0324_vel_9_loc_A.wav,9,A
0,source,train,normal,325,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0325_vel_8_loc_C.wav,8,C
0,source,train,normal,326,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0326_vel_21_loc_A.wav,21,A
0,source,train,normal,327,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0327_vel_17_loc_A.wav,17,A
0,source,train,normal,328,"['vel', '8', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0328_vel_8_loc_D.wav,8,D
0,source,train,normal,329,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0329_vel_5_loc_A.wav,5,A
0,source,train,normal,330,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0330_vel_17_loc_A.wav,17,A
0,source,train,normal,331,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0331_vel_21_loc_A.wav,21,A
0,source,train,normal,332,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0332_vel_16_loc_D.wav,16,D
0,source,train,normal,333,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0333_vel_9_loc_A.wav,9,A
0,source,train,normal,334,"['vel', '16', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0334_vel_16_loc_A.wav,16,A
0,source,train,normal,335,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0335_vel_8_loc_A.wav,8,A
0,source,train,normal,336,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0336_vel_16_loc_B.wav,16,B
0,source,train,normal,337,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0337_vel_17_loc_A.wav,17,A
0,source,train,normal,338,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0338_vel_16_loc_B.wav,16,B
0,source,train,normal,339,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0339_vel_9_loc_A.wav,9,A
0,source,train,normal,340,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0340_vel_9_loc_A.wav,9,A
0,source,train,normal,341,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0341_vel_9_loc_A.wav,9,A
0,source,train,normal,342,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0342_vel_5_loc_A.wav,5,A
0,source,train,normal,343,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0343_vel_16_loc_D.wav,16,D
0,source,train,normal,344,"['vel', '16', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0344_vel_16_loc_D.wav,16,D
0,source,train,normal,345,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0345_vel_9_loc_A.wav,9,A
0,source,train,normal,346,"['vel', '16', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0346_vel_16_loc_B.wav,16,B
0,source,train,normal,347,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0347_vel_17_loc_A.wav,17,A
0,source,train,normal,348,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0348_vel_9_loc_A.wav,9,A
0,source,train,normal,349,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0349_vel_5_loc_A.wav,5,A
0,source,train,normal,350,"['vel', '8', 'loc', 'B']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0350_vel_8_loc_B.wav,8,B
0,source,train,normal,351,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0351_vel_17_loc_A.wav,17,A
0,source,train,normal,352,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0352_vel_5_loc_A.wav,5,A
0,source,train,normal,353,"['vel', '5', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0353_vel_5_loc_A.wav,5,A
0,source,train,normal,354,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0354_vel_13_loc_A.wav,13,A
0,source,train,normal,355,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0355_vel_17_loc_A.wav,17,A
0,source,train,normal,356,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0356_vel_17_loc_A.wav,17,A
0,source,train,normal,357,"['vel', '8', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0357_vel_8_loc_A.wav,8,A
0,source,train,normal,358,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0358_vel_21_loc_A.wav,21,A
0,source,train,normal,359,"['vel', '8', 'loc', 'C']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0359_vel_8_loc_C.wav,8,C
0,source,train,normal,360,"['vel', '21', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0360_vel_21_loc_A.wav,21,A
0,source,train,normal,361,"['vel', '9', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0361_vel_9_loc_A.wav,9,A
0,source,train,normal,362,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0362_vel_17_loc_A.wav,17,A
0,source,train,normal,363,"['vel', '8', 'loc', 'D']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0363_vel_8_loc_D.wav,8,D
0,source,train,normal,364,"['vel', '13', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0364_vel_13_loc_A.wav,13,A
0,source,train,normal,365,"['vel', '17', 'loc', 'A']",bearing,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/bearing/train/section_00_source_train_normal_0365_vel_17_loc_A.wav,17,A
